NAME	TITLE	SCORE	
DCUN1D5	na	0.09987746	
NAB2	na	0.09986587	
LINC02361	na	0.09985919	
AC112656.1	na	0.09983187	
GUCY1B1	na	0.09982236	
MTND6P24	na	0.099805236	
CYP2AB1P	na	0.09980053	
TMEM130	na	0.09977427	
CDC42P6	na	0.09977045	
PRDX5	na	0.09972914	
IRX6	na	0.099710345	
AC090287.1	na	0.0996983	
RPL15P2	na	0.09962907	
HMGB3P8	na	0.099627	
HSBP1P2	na	0.099531025	
RPL22P5	na	0.09948083	
SDCBPP2	na	0.099469416	
HSPA8	na	0.09944517	
MARCH2	na	0.099439174	
SNAPC1	na	0.09934727	
ACTN4P1	na	0.099274755	
AC104698.1	na	0.099266015	
PCSK9	na	0.09925797	
SLC7A10	na	0.09924678	
MIR548Z	na	0.09924606	
ME1	na	0.0992056	
AL137026.1	na	0.09920177	
PRR5L	na	0.09918812	
TMEM200A	na	0.09917202	
PPIAP43	na	0.09915892	
SNX18P4	na	0.099097066	
NPM1P31	na	0.099091075	
PML	na	0.0990827	
RAB43P1	na	0.09904668	
AC130689.1	na	0.09900974	
C10orf142	na	0.098963276	
CEBPE	na	0.09894898	
KLHL35	na	0.09892146	
ARPC3P5	na	0.09892021	
TMEM248P1	na	0.09891476	
HLA-DQB1	na	0.09889348	
LDHB	na	0.09888072	
AL136164.2	na	0.098879926	
CAP1P2	na	0.098874606	
Z92545.1	na	0.09880855	
BOLA2P1	na	0.09879313	
DPH1	na	0.098776646	
HPCAL4	na	0.0987155	
RNFT1P3	na	0.09870059	
C20orf27	na	0.09869845	
AC002101.1	na	0.09864975	
RGS3	na	0.098625064	
MTND6P19	na	0.09862093	
MTND5P35	na	0.09852906	
MATN2	na	0.09852762	
AC244157.1	na	0.09846588	
RPS7P5	na	0.09844807	
MYDGF	na	0.09840927	
GAA	na	0.09840231	
SEL1L3	na	0.09835542	
LINC01478	na	0.09832907	
IFT52	na	0.09831842	
PGM1	na	0.098316506	
PRAF2	na	0.098315015	
MTND4LP19	na	0.09830087	
AC087516.2	na	0.098280795	
BX276092.6	na	0.09826636	
ARHGAP42P4	na	0.09826035	
RPS27AP6	na	0.098256774	
YBX1P1	na	0.09824252	
MRO	na	0.09823488	
HSPA8P7	na	0.09819821	
BAK1P1	na	0.09814788	
AC113189.2	na	0.098136336	
PPT1	na	0.09811907	
DDN-AS1	na	0.09811146	
LINC00398	na	0.09809477	
AC084851.3	na	0.09808822	
AL157713.1	na	0.098060384	
RHOF	na	0.098046914	
AL606845.1	na	0.09803649	
VPS51	na	0.09801652	
DMAC1	na	0.09800971	
EEF1A1P19	na	0.097973704	
AL450336.1	na	0.097972184	
AC008481.3	na	0.09788532	
RN7SL190P	na	0.09786574	
PRMT2	na	0.09783068	
EEF1A1	na	0.09782134	
AC023906.1	na	0.09781765	
AL139300.1	na	0.09781149	
AL080243.2	na	0.09780688	
NKILA	na	0.09779502	
CDH4	na	0.09779253	
LINC01425	na	0.09777717	
KCNE2	na	0.09774794	
RPS27AP16	na	0.09772592	
CCL2	na	0.09769634	
AC092747.4	na	0.097672336	
PPCS	na	0.0976451	
GSTM3	na	0.097626425	
AOC2	na	0.09762552	
AC136619.1	na	0.09761582	
GPC5	na	0.09761291	
AL049564.1	na	0.09760316	
MIR7843	na	0.09759811	
YWHAZP7	na	0.09757524	
U2AF2	na	0.09756431	
CTNNBL1	na	0.09755633	
AL080312.2	na	0.09753803	
ERGIC3	na	0.097532704	
LAMTOR1	na	0.09749477	
AC110588.1	na	0.09745691	
SMIM12	na	0.09744717	
DEFA4	na	0.09744111	
BTF3	na	0.09744042	
RPSAP5	na	0.09743914	
AC103968.1	na	0.09742353	
TM7SF2	na	0.09738425	
MIR6833	na	0.09732208	
CTRB2	na	0.09729875	
AL355990.2	na	0.097293936	
EEF1A1P22	na	0.09727479	
RNU6-252P	na	0.09726993	
NPM1P39	na	0.09723368	
ZNF581	na	0.09722086	
KIR3DL2	na	0.09721968	
AC006058.1	na	0.09716574	
EIF1AXP1	na	0.097160384	
AC096915.1	na	0.09711912	
KRT8P17	na	0.09711751	
IGLV3-27	na	0.09711186	
TYMSP2	na	0.09708632	
RPS4XP13	na	0.09707123	
CBX3P1	na	0.09705444	
LYPLA1P3	na	0.09704668	
UROC1	na	0.09703423	
PPY2P	na	0.097015515	
CX3CL1	na	0.09700139	
RPL13P12	na	0.09698665	
IGLJ7	na	0.09692644	
TMEM30B	na	0.096893236	
RPL23AP42	na	0.09688829	
MFAP5	na	0.096886374	
GPAT3	na	0.096869744	
CDKN2AIPNL	na	0.096855596	
YBX1P2	na	0.09685511	
MFSD5	na	0.09681657	
MRPS27	na	0.0967354	
ACSM5	na	0.096726865	
RN7SL440P	na	0.09671503	
AP001017.1	na	0.09670161	
KRT8P5	na	0.09667411	
LINC01927	na	0.09666228	
PCDHB9	na	0.09665227	
RPSAP39	na	0.0966434	
GLA	na	0.09661979	
LINC01288	na	0.09657536	
LINC00458	na	0.09655799	
AC007365.2	na	0.09652603	
C1QTNF3	na	0.096479505	
IGLV3-17	na	0.096473634	
PLEKHG4	na	0.096462056	
BTF3P9	na	0.09639789	
AC136759.1	na	0.096394025	
RPL23AP75	na	0.09632566	
MRPL4	na	0.09629602	
PSMD3	na	0.09623691	
AC104843.2	na	0.096235655	
FAM222A-AS1	na	0.09623049	
OR2L13	na	0.09620719	
MFNG	na	0.096128315	
CADM1	na	0.09606858	
ARMCX6	na	0.096064344	
AC021242.2	na	0.09606162	
OR1I1	na	0.09604748	
KRT18P24	na	0.09603362	
CHID1	na	0.096017756	
AP002982.1	na	0.09600296	
SNRPD2P1	na	0.09599736	
RCN1P2	na	0.09599578	
THG1L	na	0.09597708	
TRBV7-1	na	0.09591738	
CKS1BP5	na	0.09588767	
FTH1P16	na	0.095873244	
DNAJC5B	na	0.09586516	
AC009413.1	na	0.09583843	
ARRB2	na	0.09581459	
NPM1P22	na	0.0957714	
WNT10B	na	0.095742226	
HIGD1AP1	na	0.095711894	
PTGER3	na	0.095698826	
GCHFR	na	0.09569257	
AL450346.2	na	0.095675275	
AC018371.2	na	0.09567236	
BTF3P10	na	0.095634885	
AC090155.1	na	0.09563265	
PKD2L1	na	0.095612116	
AC103996.1	na	0.09559809	
AC068993.1	na	0.09552643	
AC098826.2	na	0.095516354	
AGMAT	na	0.09551284	
TMPRSS2	na	0.09549679	
SCUBE3	na	0.09549316	
TMSB10P1	na	0.0954602	
AL591686.2	na	0.095456295	
PRCP	na	0.09541468	
DTX4	na	0.09540931	
CYCSP22	na	0.09539445	
CTSA	na	0.095386796	
RCN1	na	0.09536588	
OR7G1	na	0.09533887	
SLC16A1P1	na	0.09532879	
TRIM60	na	0.095295645	
AC244517.4	na	0.095287785	
RPS10-NUDT3	na	0.095284335	
RPL12P4	na	0.09528111	
LILRA6	na	0.09527858	
EIF4BP4	na	0.09521251	
ANKEF1	na	0.09517189	
TBC1D3H	na	0.095171295	
RPL6P29	na	0.09516471	
AP003174.3	na	0.09511194	
RNA5SP470	na	0.0950656	
RPS19BP1	na	0.09506179	
C12orf43	na	0.09505547	
MIR548AJ2	na	0.09503981	
CD5L	na	0.0950154	
FAM225B	na	0.094997756	
MIR4262	na	0.09498726	
SPATA31D2P	na	0.094928056	
ARHGDIG	na	0.09492065	
AL049651.2	na	0.094919816	
HAAO	na	0.09489845	
AC074085.2	na	0.094875224	
BNIP1	na	0.09486043	
RPL23AP57	na	0.09483157	
KRT20	na	0.094813585	
AL451081.2	na	0.09481166	
HBG1	na	0.09479218	
CNIH1	na	0.09477773	
DUSP14	na	0.094745755	
AC090023.1	na	0.09468156	
HADH	na	0.09467699	
KRT8P8	na	0.09467061	
RN7SL369P	na	0.0946635	
AL137224.1	na	0.09466336	
IGKV6-21	na	0.09464311	
SLC16A10	na	0.09458702	
ILK	na	0.094562605	
GNG5P1	na	0.094554685	
RPL12P34	na	0.094553135	
RIC8A	na	0.094541766	
ASTL	na	0.09452665	
CALM3	na	0.09451375	
AL121723.1	na	0.094494104	
RANP6	na	0.09448165	
RPL23AP82	na	0.09447727	
NKX3-2	na	0.09438468	
LELP1	na	0.09438127	
AC009518.2	na	0.094375886	
AC055716.2	na	0.094337195	
ALKBH2	na	0.09432201	
PCNPP3	na	0.0943146	
AC008489.1	na	0.094255105	
CCRL2	na	0.09420328	
AC095052.1	na	0.09415178	
RNU6-393P	na	0.09413096	
TMEM35B	na	0.09411603	
SIGLEC9	na	0.09410668	
TMEM101	na	0.094106	
MYH6	na	0.094058245	
EEF1A1P26	na	0.094050795	
PLA2G7	na	0.094013944	
RPL11P5	na	0.09397297	
AC127381.2	na	0.09396028	
MIF4GD	na	0.093950264	
EEF1A1P24	na	0.09394851	
RPL15P13	na	0.09393697	
AC026877.1	na	0.09393415	
AC012366.1	na	0.093927495	
AC005229.1	na	0.09389441	
CASP6	na	0.09388979	
IGLV3-19	na	0.09388398	
AC079328.1	na	0.09388112	
MDP1	na	0.09384826	
KRT8P51	na	0.09382094	
LINC01989	na	0.093809366	
AC124293.1	na	0.093780436	
DDN	na	0.09375445	
TMEM88B	na	0.093739666	
PIGH	na	0.093733616	
RPL10AP2	na	0.093707025	
AC112247.1	na	0.09368593	
HSPB1P2	na	0.09366102	
VSTM2L	na	0.0936445	
ST13P6	na	0.0936378	
TRBV13	na	0.09363777	
OR56A3	na	0.09363159	
TAB1	na	0.09361964	
TMEM199	na	0.09361251	
TSPY12P	na	0.09360261	
AL035411.1	na	0.09357407	
GABARAP	na	0.09356365	
AC007560.1	na	0.0935597	
PSMD9	na	0.09352937	
AL365496.1	na	0.0935087	
SEC22B2	na	0.09350321	
EEPD1	na	0.093432754	
AC026477.1	na	0.09340477	
AC098798.1	na	0.09338911	
AL139327.4	na	0.09334277	
NAGA	na	0.09332878	
IGHV3-66	na	0.09332499	
AL445487.1	na	0.093267076	
RNU6-558P	na	0.09324845	
OR6C64P	na	0.09322274	
Z82209.1	na	0.0932164	
AC092813.1	na	0.09319166	
ERGIC1	na	0.093189366	
MIR6763	na	0.09318912	
RNLS	na	0.093180336	
CCDC85B	na	0.09305381	
APOC4-APOC2	na	0.093042515	
SERPINB6	na	0.0930357	
HSPE1P24	na	0.093031704	
AC010099.1	na	0.09303106	
MRPL51P2	na	0.0930078	
NIFKP2	na	0.09299067	
AC106868.1	na	0.092989646	
GRIN2A	na	0.092988655	
RPN2	na	0.09298629	
LINC02323	na	0.092970476	
TRAF4	na	0.092946894	
NR1H3	na	0.092938714	
RNU6-820P	na	0.092922375	
EGR4	na	0.09291095	
PLPP2	na	0.09290942	
TMEM123	na	0.09289633	
VEGFB	na	0.09288173	
MBP	na	0.09286616	
AC022210.1	na	0.09286135	
C6orf223	na	0.092796735	
XYLT2	na	0.09278654	
CLCN3P1	na	0.092752405	
HMGN2P7	na	0.09274676	
SPATA19	na	0.092745714	
PHB2P1	na	0.09271839	
TXNDC15	na	0.09270619	
UBE2Q2P12	na	0.09270551	
NTSR1	na	0.092671715	
PLEKHA4	na	0.09265168	
SERTM2	na	0.092619166	
RPS6KB2	na	0.09260865	
RBMY2FP	na	0.092588246	
MTND2P24	na	0.09258678	
KRT18P21	na	0.092565	
PDIA2	na	0.09255862	
MTRNR2L5	na	0.092544034	
LINC00917	na	0.09252416	
KCNJ6-AS1	na	0.09251485	
RPL5P35	na	0.09249431	
AC093850.1	na	0.09249414	
IKBIP	na	0.09249125	
STMN1P2	na	0.09246685	
UNC119	na	0.092396565	
RPL23AP61	na	0.09238525	
C1orf216	na	0.09238434	
UBE2V1P3	na	0.092368655	
REG1B	na	0.09232847	
PAK1IP1	na	0.09219079	
RSPO2	na	0.09215379	
GFAP	na	0.09215138	
AC079612.1	na	0.09213726	
CD300LB	na	0.09213001	
C16orf96	na	0.09210262	
METTL7B	na	0.092058994	
MIR873	na	0.09195072	
STK38L	na	0.091944836	
TNFSF12-TNFSF13	na	0.09191104	
AC110741.1	na	0.091895096	
P4HB	na	0.09188385	
TOMM22P3	na	0.09185565	
COPS4	na	0.09184323	
AC093519.1	na	0.09183849	
AP001324.1	na	0.0918339	
DYRK4	na	0.09178924	
SMR3A	na	0.09178352	
AL354719.2	na	0.09177536	
AC087762.1	na	0.091768555	
RPS23P2	na	0.09171522	
HEBP1	na	0.09169738	
TRMT10C	na	0.09168839	
LINC02121	na	0.091686785	
RACK1	na	0.09163915	
EIF4A1P6	na	0.09162368	
AC026355.2	na	0.09161333	
CCL3	na	0.09160668	
TACR3	na	0.09159966	
AC079944.1	na	0.09153605	
GATC	na	0.0915161	
CALM2P1	na	0.091510706	
TPH2	na	0.09146594	
LRRC8E	na	0.09140102	
MSGN1	na	0.09138778	
FRMPD4-AS1	na	0.09137698	
FBLL1	na	0.09137663	
ZSWIM1	na	0.091363885	
ACP2	na	0.09135565	
POTEI	na	0.091316976	
DPPA5	na	0.09129808	
CHIT1	na	0.091276154	
AC131254.1	na	0.09125794	
FTH1P15	na	0.09125758	
AC022916.4	na	0.091251105	
EIF2B2	na	0.091227524	
AZGP1	na	0.091208674	
HIST1H2AA	na	0.09120022	
RPS3AP44	na	0.091168396	
STOML1	na	0.09113708	
RPL5P22	na	0.09111846	
AP000354.1	na	0.09110232	
AL133173.2	na	0.09109526	
RPL23P10	na	0.09109067	
CLP1	na	0.09108683	
IGFBP4	na	0.091079	
AC016734.1	na	0.09106746	
HMGA1	na	0.09104852	
MS4A6E	na	0.09090579	
FAM118B	na	0.09089852	
LINC01787	na	0.09088176	
RND1	na	0.090872854	
ANXA3	na	0.09084286	
LINC01975	na	0.09083299	
PDF	na	0.09083243	
SSX2IP	na	0.09078263	
AC068137.1	na	0.09078238	
KDSR	na	0.09076283	
AC013470.4	na	0.09075606	
TBC1D3J	na	0.09074878	
RPL10P1	na	0.090745784	
IGKV2-24	na	0.090740256	
PNLIP	na	0.0907162	
TBC1D24	na	0.09069868	
ATP5PDP2	na	0.090698324	
AL161722.2	na	0.09069016	
EEF1A2	na	0.09068461	
MTCYBP15	na	0.09067047	
STX11	na	0.09066362	
CCDC71	na	0.09064278	
HMGN1P13	na	0.09063342	
AP000688.2	na	0.0906237	
AL445363.1	na	0.090593204	
MANBAL	na	0.090557545	
RPS7P1	na	0.09053084	
TMEM134	na	0.09051386	
AL929410.2	na	0.090512566	
AC016687.1	na	0.09050932	
RNU6-487P	na	0.09050056	
OSR2	na	0.09047649	
AC090912.3	na	0.090472154	
AC006335.2	na	0.090460934	
NDP	na	0.090457916	
RPLP2P1	na	0.09043374	
ACVR1B	na	0.090364434	
CLUHP4	na	0.09034213	
SETD8P1	na	0.09033234	
AL445471.2	na	0.090296105	
LINC00928	na	0.090249926	
LINC01117	na	0.09022948	
CDK4	na	0.09022625	
SEMA4B	na	0.090197325	
KRT8P23	na	0.0901823	
TCEA1P1	na	0.09018143	
AC018695.1	na	0.09015824	
PPIAP8	na	0.09015095	
ITPKC	na	0.09014009	
FCER1G	na	0.09013231	
CAMK2D	na	0.09012042	
GABRR3	na	0.090120114	
EEF1A1P27	na	0.09010321	
NPM1P42	na	0.09009759	
AC112778.1	na	0.09009022	
MIR6821	na	0.090079516	
PFKFB3	na	0.09005636	
RPSAP61	na	0.09001826	
KRT8P11	na	0.09001541	
AL158050.1	na	0.08999969	
AC092809.3	na	0.08999962	
ITGB3	na	0.08998991	
LGMN	na	0.08996264	
AC005518.1	na	0.089961514	
RNU4-55P	na	0.08994899	
FO681492.1	na	0.08994655	
AC104076.2	na	0.089941956	
AC099791.1	na	0.08990216	
PEF1	na	0.089883514	
LINC01152	na	0.08986741	
DBNDD2	na	0.08983979	
PCK2	na	0.08982516	
CTBP2P4	na	0.089823425	
Z74021.1	na	0.08980383	
AC023141.6	na	0.08975949	
NLE1	na	0.08974795	
AC008060.2	na	0.089733064	
AL353614.1	na	0.08972422	
RPL29P19	na	0.08971647	
MEIOC	na	0.089707606	
AC010469.1	na	0.08970399	
AL445218.1	na	0.08969318	
AL391261.3	na	0.08967697	
TMEM74	na	0.08967194	
AL731547.1	na	0.08967083	
FXYD5	na	0.08966182	
MRPL44	na	0.08965596	
SLC39A12	na	0.08961994	
SDSL	na	0.08960693	
GPR88	na	0.08960214	
KRT2	na	0.089594685	
MPP1	na	0.08958906	
IFI27L2	na	0.089588866	
LINC01900	na	0.08956908	
AC012354.2	na	0.08956409	
UBXN6	na	0.08955663	
SARDH	na	0.08954745	
AC006159.2	na	0.08951121	
MATN3	na	0.08947343	
ATP6AP1	na	0.089461975	
APOOP4	na	0.08946107	
SELENOP	na	0.0894559	
SLC7A13	na	0.089434855	
AC091806.1	na	0.08939172	
APOC1	na	0.089390315	
FSHB	na	0.08938207	
CHRNE	na	0.08937382	
APOC2	na	0.08937199	
TMSB4XP1	na	0.0893655	
AC000036.1	na	0.08936384	
VDAC3P1	na	0.08935561	
CICP17	na	0.08934445	
FEZF1-AS1	na	0.08932301	
TGIF2LY	na	0.0893048	
AL121827.1	na	0.08930364	
CERCAM	na	0.08929721	
LRAT	na	0.08929468	
M6PR	na	0.08929159	
AL359999.1	na	0.08920016	
TGFBI	na	0.08919702	
KRAS	na	0.08919184	
AC092960.1	na	0.08918012	
AC009110.1	na	0.089178145	
SLC45A2	na	0.089175284	
AC008163.1	na	0.0891666	
DCAF13P1	na	0.0891589	
PFKP	na	0.08914859	
AHCYP3	na	0.089142874	
MRPL11	na	0.08913305	
RCAN2	na	0.08912042	
OR2J2	na	0.08911318	
PINK1	na	0.08910801	
AC097375.1	na	0.08907646	
HEXB	na	0.089065	
AC016747.1	na	0.089050286	
IL6RP1	na	0.08901807	
GGTA1P	na	0.08892861	
RPS7P9	na	0.0888147	
TNFRSF11A	na	0.08880299	
C5orf38	na	0.08878979	
AL512356.1	na	0.08871505	
FGF7P6	na	0.088713415	
AC093525.2	na	0.08871341	
CHMP6	na	0.08870645	
AC012065.5	na	0.088704474	
HLA-DRB9	na	0.08869225	
AP003715.1	na	0.088586785	
TECRP1	na	0.08856629	
GLYATL3	na	0.088513754	
AL049629.1	na	0.088478416	
SYCP1	na	0.08847434	
AL138900.2	na	0.08845899	
SLC9A7P1	na	0.08845199	
IRX2	na	0.08843233	
TINF2	na	0.08839601	
AC090136.2	na	0.088382564	
HNRNPH1P2	na	0.08837689	
AC024601.1	na	0.08836897	
AC025048.6	na	0.088340804	
THAP3	na	0.08829159	
IGLV2-28	na	0.08829078	
NOX5	na	0.0882831	
EIF3KP2	na	0.088278815	
AC110995.1	na	0.08826285	
SPAG4	na	0.08826267	
RPS3AP52	na	0.0882329	
OTUB2	na	0.08819169	
AC008549.1	na	0.08817684	
SYT3	na	0.0881719	
LINC01065	na	0.08815399	
IKBKG	na	0.08814225	
RPL23AP43	na	0.08814193	
AL022099.1	na	0.08809751	
GDI2P1	na	0.088049985	
SRPX	na	0.08804047	
UGT1A5	na	0.0880272	
AC012442.2	na	0.08802141	
MIR4470	na	0.0879869	
AC092896.1	na	0.08797653	
FAM210CP	na	0.08796591	
PLXNB3	na	0.08794988	
AKAP4	na	0.08793919	
JOSD2	na	0.08792371	
DPP10-AS1	na	0.08791244	
TPGS2	na	0.08789125	
LY96	na	0.08788133	
RPL17P37	na	0.08785679	
AC111152.1	na	0.087839395	
CTH	na	0.08783227	
RCC1	na	0.0878249	
RNU7-149P	na	0.087816335	
LDHAP1	na	0.0877454	
PABPC1P5	na	0.08772455	
AC019176.2	na	0.08769901	
AC015922.1	na	0.087689795	
SCTR	na	0.08767657	
AL672043.1	na	0.08765582	
SIGLEC17P	na	0.087649085	
EMP1	na	0.08764506	
AC008764.4	na	0.08764497	
HBE1	na	0.087634824	
HLA-DPA1	na	0.087632395	
ASL	na	0.08763096	
PPP1R14C	na	0.08758894	
PANDAR	na	0.08757114	
CTNNBIP1	na	0.0875476	
SOD3	na	0.087520435	
AC073316.3	na	0.08749963	
OR7E109P	na	0.08749632	
RPS9	na	0.0874917	
RPL10P13	na	0.087490276	
NAT8L	na	0.08747956	
CPA2	na	0.08747173	
HSPA8P5	na	0.08746056	
RPS4XP8	na	0.0874283	
TMIGD1	na	0.08741743	
AC095041.1	na	0.087381616	
KLF10	na	0.087353304	
AP002414.3	na	0.08735117	
AL590635.1	na	0.08734902	
SH3GL1	na	0.08733097	
RPL24P2	na	0.08721125	
ANP32BP3	na	0.08720534	
KRT8P21	na	0.08720517	
CDK6	na	0.087201186	
MTND6P10	na	0.0871535	
RPL22P16	na	0.0871293	
MIEF1	na	0.087124184	
RPL17P41	na	0.08710704	
MIR8080	na	0.08710189	
LINC01789	na	0.087021224	
ILVBL	na	0.08701775	
THAP11	na	0.08701313	
AC022706.1	na	0.087009795	
MYL6P3	na	0.08700957	
KRT8P49	na	0.08696494	
LINC01892	na	0.08693258	
RPS3AP26	na	0.08690377	
RPS7P12	na	0.08689358	
PWP2	na	0.08688481	
TRDD1	na	0.08687784	
TBCAP1	na	0.08686343	
AC092183.1	na	0.08681873	
LSR	na	0.08681631	
ARHGEF19	na	0.08681339	
AC018692.1	na	0.08681293	
POM121L13P	na	0.08680225	
IGHV4-39	na	0.08679848	
SOCS3	na	0.08679799	
RPL22P1	na	0.08679445	
AC060764.1	na	0.08678728	
AMIGO1	na	0.08678397	
FUNDC2P3	na	0.08675927	
AC098799.2	na	0.086741	
TIMM8A	na	0.08672757	
AC010975.2	na	0.086710274	
AL354796.1	na	0.08671001	
NPM1P48	na	0.08669654	
MIR6766	na	0.08668763	
AL365214.3	na	0.08667222	
ATP6V1B2	na	0.08665011	
AC105118.1	na	0.08662534	
HAVCR2	na	0.08661379	
SLC19A1	na	0.086612135	
RNU6-140P	na	0.086610556	
GLRX5	na	0.08659305	
GAPDHP58	na	0.08658725	
AL512504.2	na	0.08658707	
PSMB3	na	0.08658037	
TWIST2	na	0.08657004	
YBX1P10	na	0.08654701	
SOST	na	0.086528294	
LRRC8D	na	0.08650558	
POLR2L	na	0.0864932	
CLUL1	na	0.086489245	
PCDHGA8	na	0.08648849	
RNF225	na	0.0864782	
AC016405.2	na	0.08647781	
MRPL30	na	0.086460344	
PIGS	na	0.08645769	
AC092989.1	na	0.086446665	
AC007423.1	na	0.08643379	
VSIG4	na	0.0864165	
AC007969.1	na	0.08634378	
CD63	na	0.0863396	
AC008026.2	na	0.08633285	
PRPS1	na	0.08632937	
ASH2LP2	na	0.08632752	
YIF1A	na	0.08631419	
FO393411.1	na	0.086305544	
DUSP9	na	0.086301215	
AC044810.3	na	0.08629614	
AC073592.10	na	0.08628067	
IDS	na	0.086274825	
MIR4522	na	0.08626015	
AC103740.2	na	0.086253874	
AC097521.1	na	0.0862439	
RBM7	na	0.08624189	
APOL5	na	0.0862398	
Z83838.1	na	0.08623395	
NOP16	na	0.08623316	
P2RY11	na	0.0862178	
SSSCA1	na	0.08621631	
LINC02532	na	0.08621486	
UCP2	na	0.08621061	
IGKV2-18	na	0.08620986	
TBX21	na	0.08619763	
RPS11P7	na	0.08619123	
C1orf174	na	0.086190365	
AL590664.1	na	0.08616942	
MIR6804	na	0.08614835	
RPL3P8	na	0.08614765	
LINC02283	na	0.08610827	
POM121L4P	na	0.086056635	
RPL23AP65	na	0.086049296	
SRSF9	na	0.08604264	
SQSTM1P1	na	0.086002596	
UBXN8	na	0.08596882	
KRT18P50	na	0.08595641	
KCNK18	na	0.08594782	
ZNF334	na	0.085945845	
BCAP31	na	0.08594026	
EEF1A1P34	na	0.08588644	
APOC1P1	na	0.08588449	
AL050349.1	na	0.08586561	
AC135279.2	na	0.08585279	
WNT7B	na	0.08583267	
KCTD14	na	0.08581641	
SDAD1P3	na	0.08578612	
AL049545.1	na	0.08577609	
EEF1A1P42	na	0.08577477	
CTSO	na	0.085766524	
FIBCD1	na	0.08576549	
GZF1	na	0.08574586	
ARAF	na	0.08574582	
AC090114.1	na	0.08573972	
FBXO17	na	0.08572553	
AL359757.1	na	0.08571963	
SMIM11A	na	0.08571293	
PKP4P1	na	0.08568099	
RNU6-675P	na	0.08567887	
LPAR2	na	0.08565834	
DMBT1P1	na	0.08564176	
EEF1B2P3	na	0.085636325	
RNF130	na	0.085574664	
TAF9	na	0.08553576	
AL035425.2	na	0.08553573	
AC106872.5	na	0.085528806	
CD14	na	0.085523665	
SLC40A1	na	0.08551241	
PRSS3P3	na	0.08550731	
NEFMP1	na	0.085503615	
LINC01123	na	0.085483864	
AC026422.1	na	0.085479386	
FAM131A	na	0.08547661	
A4GNT	na	0.08546223	
PVALEF	na	0.085418016	
RPSAP45	na	0.0853554	
APC2	na	0.08535534	
ELL2P3	na	0.085352875	
CD209	na	0.085343145	
ATF4P4	na	0.08531921	
AL139275.2	na	0.08531637	
FAU	na	0.08531538	
HMGN2P6	na	0.085309446	
AEN	na	0.085264795	
BUD13P1	na	0.08526379	
RPS10P27	na	0.08526158	
RPS3AP47	na	0.0852262	
AL022345.1	na	0.085223414	
PAK1	na	0.085202456	
GLB1	na	0.08519998	
PGK1P2	na	0.085199386	
SCGB3A1	na	0.085194744	
FOXC2-AS1	na	0.08518329	
GGT1	na	0.08518208	
XAGE1B	na	0.08517949	
MDK	na	0.08517391	
DCDC2C	na	0.08515843	
GRN	na	0.08514563	
AL049873.2	na	0.08512564	
MFSD2B	na	0.08510349	
EIF3KP3	na	0.08509038	
ELOVL1	na	0.085058376	
TMEM241	na	0.08505699	
MIR4472-1	na	0.08505498	
C3orf30	na	0.08505495	
UBIAD1	na	0.08505114	
AC105031.2	na	0.08503547	
RPL36	na	0.08501888	
AC139491.1	na	0.08501629	
SETP4	na	0.08498792	
CCDC58P1	na	0.08497892	
TOMM40L	na	0.084976405	
LINC02554	na	0.0849764	
LINC02414	na	0.08497378	
AC133634.1	na	0.08496531	
TSPAN4	na	0.08496073	
SLC20A1P3	na	0.08495327	
CD274	na	0.08494874	
PSD2	na	0.08493626	
STX1A	na	0.08492597	
BCRP2	na	0.08486657	
AC134915.1	na	0.084835984	
LCE1B	na	0.084816255	
RPL17P12	na	0.08475058	
SFRP2	na	0.08472765	
RF02110	na	0.08471263	
KRT18P38	na	0.0847095	
GLB1L2	na	0.08470312	
HLA-C	na	0.08469133	
AC010342.1	na	0.08465821	
AC026462.1	na	0.08464729	
MRC2	na	0.08463773	
FDXR	na	0.08463039	
AC080038.3	na	0.08460542	
H3F3BP2	na	0.084605314	
GAPDHP25	na	0.08460069	
AP001000.1	na	0.0845751	
PHF23	na	0.084557995	
MCOLN1	na	0.08454519	
RARRES2P4	na	0.08453981	
EIF4A2	na	0.084512435	
CSF1	na	0.08448082	
AC073592.2	na	0.084480464	
AC109810.1	na	0.084460914	
TSPY15P	na	0.084459916	
MCRIP1	na	0.08445698	
AC089984.3	na	0.08442258	
ST13P15	na	0.08442052	
MYBPC2	na	0.08441365	
AC083904.1	na	0.084409095	
GSC2	na	0.08438784	
HMGN2P4	na	0.08438409	
EEF1A1P10	na	0.08437292	
DPY19L4P2	na	0.08432137	
AC026469.1	na	0.0842912	
AL512844.1	na	0.08428824	
TUBBP1	na	0.08428824	
HNRNPCP2	na	0.084263235	
LILRB4	na	0.084263	
ELOBP2	na	0.08425083	
LGI2	na	0.08424995	
MLX	na	0.08423759	
BIK	na	0.08423572	
PNPT1P2	na	0.084234186	
SNORA59B	na	0.08422718	
AAR2	na	0.08417701	
MMP28	na	0.084160864	
RPS6KA1	na	0.084127165	
TMEM19	na	0.08412004	
STX10	na	0.08411108	
NACA3P	na	0.08410171	
TDGP1	na	0.084092356	
KRT18P20	na	0.084090345	
BRI3P1	na	0.084086664	
SNAP25-AS1	na	0.08407143	
DNAJC19P9	na	0.084067896	
Z97353.1	na	0.08406704	
TPM3P4	na	0.08406117	
PRR16	na	0.08405919	
DCTPP1	na	0.08403852	
CBR3	na	0.08403022	
AL357084.1	na	0.08402359	
OCLNP1	na	0.08400845	
RFFL	na	0.084007174	
